,station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
4448,MM16,Mirs Bay,2008-08-11,2.2,6.7,8.4,31.0,14.1,27.6,1.5,0.03,Bottom Water,1.0,4.9,8.3,31.6,11.7,26.4,4.6,0.11,22.4445,114.4486667,22,-1.2000000000000028
4449,MM16,Mirs Bay,2008-09-03,1.1,7.0,8.1,32.5,6.0,28.0,1.1,0.01,Bottom Water,1.3,4.1,7.9,34.1,6.5,22.4,2.9,0.12,22.4445,114.4486667,22,-5.600000000000001
4457,MM16,Mirs Bay,2009-06-01,0.9,6.8,8.0,32.6,0.7,26.7,1.2,0.02,Bottom Water,1.3,5.2,7.9,34.0,3.9,25.7,4.9,0.03,22.4445,114.4486667,22,-1.0
4458,MM16,Mirs Bay,2009-07-09,1.8,3.7,8.4,30.5,8.4,29.3,1.4,0.01,Bottom Water,1.5,4.0,8.1,34.2,12.5,22.8,4.7,0.09,22.4445,114.4486667,22,-6.5
4459,MM16,Mirs Bay,2009-08-12,2.1,5.7,8.5,30.3,7.0,29.2,0.7,0.01,Bottom Water,0.5,4.0,8.2,34.2,20.1,23.0,3.9,0.09,22.4445,114.4486667,22,-6.199999999999999
4460,MM16,Mirs Bay,2009-09-18,8.1,7.7,8.1,31.0,2.9,30.6,3.8,0.02,Bottom Water,0.7,5.5,8.0,32.2,4.7,28.7,6.4,0.06,22.4445,114.4486667,22,-1.9000000000000021
4469,MM16,Mirs Bay,2010-06-25,1.2,4.9,7.9,32.8,0.9,28.2,0.9,0.03,Bottom Water,0.5,4.1,7.8,34.5,3.2,23.7,3.5,0.06,22.4445,114.4486667,22,-4.5
4470,MM16,Mirs Bay,2010-07-14,2.1,5.6,8.1,30.3,0.9,28.9,0.9,0.09,Bottom Water,3.7,4.5,7.9,34.3,4.2,24.4,3.5,0.09,22.4445,114.4486667,22,-4.5
4471,MM16,Mirs Bay,2010-08-16,1.7,6.9,8.4,31.0,2.3,30.4,0.8,0.01,Bottom Water,1.2,3.2,8.0,34.4,6.5,22.3,4.3,0.12,22.4445,114.4486667,22,-8.099999999999998
4472,MM16,Mirs Bay,2010-09-06,1.1,6.3,8.2,31.2,0.7,28.7,0.5,0.03,Bottom Water,0.7,1.8,7.8,34.3,3.8,22.9,4.3,0.18,22.4445,114.4486667,22,-5.800000000000001
4481,MM16,Mirs Bay,2011-06-09,0.3,5.5,8.0,33.4,0.5,28.6,0.5,0.03,Bottom Water,0.8,4.9,8.0,34.1,3.6,24.1,5.3,0.04,22.4445,114.4486667,22,-4.5
4482,MM16,Mirs Bay,2011-07-25,0.4,4.2,8.2,32.4,0.4,28.3,0.9,0.03,Bottom Water,1.6,3.6,8.1,34.3,3.1,21.6,3.2,0.1,22.4445,114.4486667,22,-6.699999999999999
4483,MM16,Mirs Bay,2011-08-05,0.9,7.2,8.3,32.0,0.5,29.2,0.5,0.02,Bottom Water,0.6,3.3,8.1,34.2,5.1,22.1,4.8,0.11,22.4445,114.4486667,22,-7.099999999999998
4484,MM16,Mirs Bay,2011-09-19,1.1,6.4,8.3,32.3,0.9,29.5,0.5,0.02,Bottom Water,1.9,5.0,8.2,32.6,1.3,29.3,0.8,0.03,22.4445,114.4486667,22,-0.1999999999999993
4493,MM16,Mirs Bay,2012-06-13,3.4,8.0,7.8,30.0,0.7,28.2,0.8,0.07,Bottom Water,0.6,7.1,7.7,33.4,6.3,26.4,8.2,0.07,22.4445,114.4486667,22,-1.8000000000000007
4494,MM16,Mirs Bay,2012-07-16,1.8,8.0,7.7,31.7,1.1,29.3,1.3,0.03,Bottom Water,0.5,4.4,7.5,34.0,6.4,21.8,6.4,0.12,22.4445,114.4486667,22,-7.5
4495,MM16,Mirs Bay,2012-08-15,3.0,7.2,8.1,31.3,0.2,28.5,0.9,0.05,Bottom Water,2.2,4.0,7.9,34.0,3.3,23.5,6.0,0.14,22.4445,114.4486667,22,-5.0
4496,MM16,Mirs Bay,2012-09-19,1.7,6.5,8.2,32.1,0.6,27.9,0.5,0.02,Bottom Water,2.0,0.5,7.8,33.2,1.4,25.2,1.3,0.2,22.4445,114.4486667,22,-2.6999999999999993
4505,MM16,Mirs Bay,2013-06-19,0.7,7.1,8.2,30.5,0.4,28.3,1.4,0.01,Bottom Water,0.7,4.6,8.0,31.7,2.5,25.2,2.5,0.11,22.4445,114.4486667,22,-3.1000000000000014
4506,MM16,Mirs Bay,2013-07-24,0.7,6.5,8.4,31.3,0.7,28.0,0.6,0.01,Bottom Water,0.9,1.4,8.0,33.9,10.2,23.2,1.8,0.11,22.4445,114.4486667,22,-4.800000000000001
4507,MM16,Mirs Bay,2013-08-21,1.3,6.5,8.3,30.1,11.7,29.0,0.9,0.04,Bottom Water,0.2,3.7,8.1,34.2,18.1,22.6,9.6,0.09,22.4445,114.4486667,22,-6.399999999999999
4508,MM16,Mirs Bay,2013-09-11,0.2,6.3,8.3,30.8,0.8,28.2,0.5,0.05,Bottom Water,0.3,6.1,8.3,30.8,0.8,27.4,0.6,0.05,22.4445,114.4486667,22,-0.8000000000000007
4517,MM16,Mirs Bay,2014-06-19,0.2,7.0,8.3,30.7,0.4,29.4,0.5,0.03,Bottom Water,0.2,4.6,8.1,33.0,3.2,26.9,2.7,0.06,22.4445,114.4486667,22,-2.5
4518,MM16,Mirs Bay,2014-07-16,0.4,5.8,7.9,31.8,0.9,29.7,0.6,0.01,Bottom Water,0.2,4.0,7.7,34.2,3.2,22.2,2.9,0.09,22.4445,114.4486667,22,-7.5
4519,MM16,Mirs Bay,2014-08-13,1.4,5.6,7.8,33.1,0.4,24.8,0.7,0.01,Bottom Water,1.7,3.7,7.7,34.4,5.0,22.5,7.2,0.07,22.4445,114.4486667,22,-2.3000000000000007
4520,MM16,Mirs Bay,2014-09-11,1.1,5.4,7.8,32.5,0.2,30.1,0.8,0.02,Bottom Water,3.4,1.0,7.4,34.2,2.6,23.7,3.4,0.17,22.4445,114.4486667,22,-6.400000000000002
4529,MM16,Mirs Bay,2015-06-19,1.1,6.4,8.0,33.2,2.8,30.0,1.1,0.03,Bottom Water,2.0,4.1,7.9,34.5,5.0,22.4,13.0,0.08,22.4445,114.4486667,22,-7.600000000000001
4530,MM16,Mirs Bay,2015-07-13,0.9,6.2,8.3,33.1,4.1,29.1,14.0,0.02,Bottom Water,0.8,3.3,8.4,34.0,3.7,23.8,1.0,0.04,22.4445,114.4486667,22,-5.300000000000001
4531,MM16,Mirs Bay,2015-08-13,0.6,6.3,8.0,33.3,2.4,27.7,1.8,0.02,Bottom Water,1.8,2.3,7.7,34.4,5.2,22.3,1.0,0.13,22.4445,114.4486667,22,-5.399999999999999
4532,MM16,Mirs Bay,2015-09-07,2.2,6.4,8.0,33.1,2.4,28.6,0.6,0.02,Bottom Water,1.2,2.3,7.8,34.4,6.0,22.5,2.2,0.12,22.4445,114.4486667,22,-6.100000000000001
4541,MM16,Mirs Bay,2016-06-16,1.3,6.0,6.7,31.7,0.4,28.3,2.3,0.03,Bottom Water,1.4,3.7,6.5,34.6,2.3,22.2,11.0,0.08,22.4445,114.4486667,22,-6.100000000000001
4542,MM16,Mirs Bay,2016-07-15,2.0,6.1,8.1,29.8,50.5,29.5,1.8,0.02,Bottom Water,0.9,4.4,7.9,34.5,4.1,23.1,2.3,0.18,22.4445,114.4486667,22,-6.399999999999999
4543,MM16,Mirs Bay,2016-08-10,1.5,6.0,8.0,33.1,2.3,27.1,8.1,0.03,Bottom Water,0.5,3.7,7.9,34.2,6.9,23.4,24.0,0.09,22.4445,114.4486667,22,-3.700000000000003
4544,MM16,Mirs Bay,2016-09-09,1.1,6.1,8.1,31.8,2.5,28.6,0.5,0.01,Bottom Water,1.4,0.9,7.8,33.7,3.6,24.6,2.8,0.16,22.4445,114.4486667,22,-4.0
4553,MM16,Mirs Bay,2017-06-09,0.3,6.6,8.1,31.9,0.1,29.4,1.1,0.04,Bottom Water,1.1,4.5,7.9,33.7,1.3,25.5,1.7,0.03,22.4445,114.4486667,22,-3.8999999999999986
4554,MM16,Mirs Bay,2017-07-24,1.5,6.3,8.1,25.8,0.7,29.4,8.4,0.1,Bottom Water,0.7,2.4,7.8,32.6,0.9,25.2,5.8,0.09,22.4445,114.4486667,22,-4.199999999999999
4555,MM16,Mirs Bay,2017-08-21,1.0,4.8,8.2,33.2,0.3,30.3,0.5,0.01,Bottom Water,1.4,4.1,8.1,34.5,2.8,23.2,5.4,0.05,22.4445,114.4486667,22,-7.100000000000001
4556,MM16,Mirs Bay,2017-09-18,1.7,6.5,8.0,30.4,6.3,30.0,9.3,0.01,Bottom Water,1.7,2.5,7.6,33.1,2.9,27.0,8.8,0.09,22.4445,114.4486667,22,-3.0
4565,MM16,Mirs Bay,2018-06-11,0.5,6.2,8.1,31.6,0.8,29.4,6.9,0.04,Bottom Water,0.8,5.4,8.1,32.5,1.1,28.2,5.3,0.09,22.4445,114.4486667,22,-1.1999999999999993
4566,MM16,Mirs Bay,2018-07-23,1.1,6.6,8.2,30.8,0.1,29.9,7.7,0.01,Bottom Water,1.0,5.7,8.1,32.8,4.2,28.9,13.0,0.04,22.4445,114.4486667,22,-1.0
4567,MM16,Mirs Bay,2018-08-16,0.4,5.8,8.2,31.2,0.8,29.1,1.3,0.03,Bottom Water,1.0,2.0,7.9,33.1,5.4,26.0,16.0,0.1,22.4445,114.4486667,22,-3.1000000000000014
4568,MM16,Mirs Bay,2018-09-21,2.0,6.9,8.5,29.1,0.7,29.4,1.6,0.01,Bottom Water,1.2,5.9,8.3,33.4,5.2,26.2,9.4,0.05,22.4445,114.4486667,22,-3.1999999999999993
4577,MM16,Mirs Bay,2019-06-10,0.8,6.0,7.7,32.1,1.4,28.4,7.0,0.01,Bottom Water,1.2,4.6,7.6,34.2,1.7,24.9,9.9,0.01,22.4445,114.4486667,22,-3.5
4578,MM16,Mirs Bay,2019-07-17,0.9,5.8,7.8,32.2,1.9,29.4,7.8,0.01,Bottom Water,4.4,3.8,7.5,34.6,3.7,22.6,10.0,0.03,22.4445,114.4486667,22,-6.799999999999997
4579,MM16,Mirs Bay,2019-08-22,6.1,7.6,8.6,31.4,11.0,29.4,2.0,0.02,Bottom Water,2.1,3.6,8.1,34.5,16.5,23.0,11.0,0.12,22.4445,114.4486667,22,-6.399999999999999
4580,MM16,Mirs Bay,2019-09-23,1.8,5.9,8.3,31.6,1.9,28.6,5.4,0.02,Bottom Water,0.6,5.4,8.2,33.1,3.2,29.3,8.9,0.03,22.4445,114.4486667,22,0.6999999999999993
4587,MM16,Mirs Bay,2020-06-22,1.3,6.1,8.3,31.3,1.1,29.0,6.5,0.03,Bottom Water,2.2,4.3,8.0,34.3,3.4,22.5,13.0,0.06,22.4445,114.4486667,22,-6.5
4588,MM16,Mirs Bay,2020-09-23,0.7,5.9,7.9,32.2,2.3,29.6,5.7,0.01,Bottom Water,0.9,5.9,8.0,32.2,2.9,29.3,1.4,0.02,22.4445,114.4486667,22,-0.3000000000000007
4597,MM16,Mirs Bay,2021-06-24,2.6,4.9,7.7,33.8,3.9,25.6,1.6,0.03,Bottom Water,0.3,3.9,7.5,34.4,6.6,23.6,2.0,0.06,22.4445,114.4486667,22,-2.0
4598,MM16,Mirs Bay,2021-07-22,1.4,5.4,7.6,30.4,3.0,29.5,3.1,0.04,Bottom Water,0.3,3.8,7.4,32.8,2.7,27.4,2.0,0.04,22.4445,114.4486667,22,-2.1000000000000014
4599,MM16,Mirs Bay,2021-08-23,1.3,4.7,7.6,33.1,3.5,29.4,0.5,0.02,Bottom Water,1.0,3.2,7.3,34.4,6.1,21.9,0.5,0.03,22.4445,114.4486667,22,-7.5
4600,MM16,Mirs Bay,2021-09-29,1.6,6.6,7.5,32.1,6.6,30.3,0.6,0.07,Bottom Water,1.0,4.0,8.0,32.9,5.0,28.6,0.5,0.06,22.4445,114.4486667,22,-1.6999999999999993
4609,MM16,Mirs Bay,2022-06-22,1.4,5.7,8.0,32.6,5.7,27.8,1.2,0.07,Bottom Water,1.5,4.4,7.9,34.2,8.0,23.9,4.2,0.11,22.4445,114.4486667,22,-3.900000000000002
4610,MM16,Mirs Bay,2022-07-22,3.0,5.7,8.0,29.7,9.9,30.5,10.0,0.05,Bottom Water,0.6,3.3,7.8,34.3,8.2,22.5,3.4,0.14,22.4445,114.4486667,22,-8.0
4611,MM16,Mirs Bay,2022-08-18,0.9,5.2,7.7,30.2,0.8,29.2,3.3,0.06,Bottom Water,0.7,2.0,7.2,34.2,2.3,22.8,3.1,0.18,22.4445,114.4486667,22,-6.399999999999999
4612,MM16,Mirs Bay,2022-09-23,0.5,4.5,8.1,32.9,4.4,29.1,0.7,0.03,Bottom Water,1.5,4.8,8.1,33.1,4.3,27.9,1.4,0.03,22.4445,114.4486667,22,-1.2000000000000028
4624,MM17,Mirs Bay,1986-06-10,1.5,6.3,8.2,31.9,6.8,26.7,1.5,0.02,Bottom Water,1.5,3.8,8.0,33.3,1.3,25.0,1.5,0.05,22.5032,114.3493333,17,-1.6999999999999993
4625,MM17,Mirs Bay,1986-06-25,2.1,7.1,8.1,30.3,1.2,29.4,1.5,0.03,Bottom Water,1.9,4.4,8.1,30.4,1.0,27.8,1.5,0.02,22.5032,114.3493333,17,-1.5999999999999979
4626,MM17,Mirs Bay,1986-07-09,0.6,5.6,8.4,30.4,0.8,29.5,1.0,0.04,Bottom Water,0.6,5.7,8.2,34.4,0.8,22.6,0.5,0.03,22.5032,114.3493333,17,-6.899999999999999
4627,MM17,Mirs Bay,1986-07-23,0.4,6.7,8.4,29.6,1.4,27.8,1.0,0.01,Bottom Water,0.2,6.1,8.2,31.9,5.5,27.2,4.5,0.05,22.5032,114.3493333,17,-0.6000000000000014
4628,MM17,Mirs Bay,1986-08-06,0.2,7.7,8.4,29.8,1.4,30.5,1.5,0.01,Bottom Water,0.6,2.8,8.1,34.2,4.2,22.4,5.5,0.06,22.5032,114.3493333,17,-8.100000000000001
4629,MM17,Mirs Bay,1986-09-03,0.4,6.6,8.4,32.1,1.2,29.2,0.5,0.06,Bottom Water,2.3,2.8,8.1,33.0,2.6,26.6,0.5,0.02,22.5032,114.3493333,17,-2.599999999999998
4630,MM17,Mirs Bay,1986-09-17,0.4,5.9,8.0,32.0,0.8,29.9,3.0,0.01,Bottom Water,1.9,4.6,7.9,33.6,2.0,28.3,1.5,0.02,22.5032,114.3493333,17,-1.5999999999999979
4648,MM17,Mirs Bay,1987-06-10,4.8,5.9,8.3,29.1,1.1,25.6,4.0,0.03,Bottom Water,4.0,4.2,8.1,34.2,1.4,22.8,4.0,0.05,22.5032,114.3493333,17,-2.8000000000000007
4649,MM17,Mirs Bay,1987-06-24,8.5,6.7,8.2,29.2,2.0,27.9,3.0,0.01,Bottom Water,2.7,4.3,8.0,32.8,2.4,26.1,6.0,0.03,22.5032,114.3493333,17,-1.7999999999999972
4650,MM17,Mirs Bay,1987-07-09,0.4,5.2,8.0,29.8,0.5,29.9,3.0,0.01,Bottom Water,0.6,2.3,7.7,34.1,2.7,22.8,4.5,0.12,22.5032,114.3493333,17,-7.099999999999998
4651,MM17,Mirs Bay,1987-07-22,1.7,6.0,8.3,29.4,0.8,29.8,5.5,0.01,Bottom Water,0.4,3.2,7.9,34.3,4.3,22.6,4.0,0.06,22.5032,114.3493333,17,-7.199999999999999
4652,MM17,Mirs Bay,1987-08-05,1.3,7.9,8.0,28.5,2.2,28.9,1.0,0.02,Bottom Water,3.4,2.7,7.7,34.2,4.0,21.6,2.5,0.12,22.5032,114.3493333,17,-7.299999999999997
4653,MM17,Mirs Bay,1987-08-19,0.4,6.8,8.1,30.8,1.1,29.1,1.5,0.03,Bottom Water,1.1,2.5,8.0,34.1,1.5,22.9,3.5,0.05,22.5032,114.3493333,17,-6.200000000000003
4654,MM17,Mirs Bay,1987-09-02,0.2,5.7,8.3,32.3,2.6,28.6,1.5,0.04,Bottom Water,1.3,2.6,8.0,34.2,3.0,22.4,1.5,0.07,22.5032,114.3493333,17,-6.200000000000003
4655,MM17,Mirs Bay,1987-09-16,0.4,6.5,8.3,31.8,1.7,28.8,1.0,0.02,Bottom Water,1.0,3.0,8.1,32.9,2.4,26.1,1.5,0.03,22.5032,114.3493333,17,-2.6999999999999993
4656,MM17,Mirs Bay,1987-09-30,4.6,6.6,8.3,31.7,7.5,27.0,3.0,0.01,Bottom Water,2.1,4.9,8.2,32.6,7.0,26.8,1.5,0.02,22.5032,114.3493333,17,-0.1999999999999993
4675,MM17,Mirs Bay,1988-06-08,1.6,6.5,8.3,33.1,1.4,27.1,0.5,0.02,Bottom Water,1.1,1.5,8.2,33.2,1.1,24.0,0.5,0.01,22.5032,114.3493333,17,-3.1000000000000014
4676,MM17,Mirs Bay,1988-06-22,19.0,8.1,8.6,32.8,2.4,30.0,2.0,0.02,Bottom Water,0.5,4.6,8.2,34.3,2.4,23.9,2.0,0.01,22.5032,114.3493333,17,-6.100000000000001
4677,MM17,Mirs Bay,1988-07-06,0.4,6.2,8.4,32.1,1.6,30.0,2.0,0.02,Bottom Water,1.0,4.1,8.1,34.3,6.1,23.3,5.5,0.06,22.5032,114.3493333,17,-6.699999999999999
4678,MM17,Mirs Bay,1988-07-21,3.2,6.3,8.1,32.1,2.0,27.0,2.0,0.02,Bottom Water,3.6,4.4,8.0,34.3,2.7,22.7,2.0,0.06,22.5032,114.3493333,17,-4.300000000000001
4679,MM17,Mirs Bay,1988-08-03,1.0,6.4,8.4,31.5,2.4,28.2,3.5,0.04,Bottom Water,1.7,3.0,8.3,33.5,2.0,25.2,4.0,0.05,22.5032,114.3493333,17,-3.0
4680,MM17,Mirs Bay,1988-08-17,15.0,6.5,8.7,28.2,2.7,26.9,5.0,0.02,Bottom Water,10.0,2.4,8.6,34.3,1.8,21.5,1.5,0.02,22.5032,114.3493333,17,-5.399999999999999
4681,MM17,Mirs Bay,1988-09-02,8.6,6.5,8.4,31.6,3.9,27.8,0.5,0.03,Bottom Water,4.6,2.8,8.3,34.3,3.5,22.1,0.5,0.03,22.5032,114.3493333,17,-5.699999999999999
4682,MM17,Mirs Bay,1988-09-14,1.3,6.6,8.6,27.0,3.0,28.1,2.5,0.11,Bottom Water,0.4,1.0,8.0,34.2,4.0,21.6,1.5,0.08,22.5032,114.3493333,17,-6.5
4696,MM17,Mirs Bay,1989-06-21,0.2,6.0,8.3,31.5,3.3,27.5,0.5,0.03,Bottom Water,0.4,2.5,8.3,33.1,4.1,26.1,0.5,0.07,22.5032,114.3493333,17,-1.3999999999999986
4697,MM17,Mirs Bay,1989-07-05,0.4,5.9,8.6,31.9,2.0,28.9,0.5,0.04,Bottom Water,0.7,3.9,8.5,33.9,2.3,23.3,1.0,0.03,22.5032,114.3493333,17,-5.599999999999998
4698,MM17,Mirs Bay,1989-07-19,1.4,5.9,8.8,31.5,2.5,27.7,1.0,0.03,Bottom Water,1.0,4.5,8.7,32.9,3.2,24.9,2.0,0.04,22.5032,114.3493333,17,-2.8000000000000007
4699,MM17,Mirs Bay,1989-08-02,6.9,9.0,9.0,32.4,2.3,26.1,1.5,0.01,Bottom Water,3.1,5.3,8.6,33.9,5.0,23.1,4.0,0.07,22.5032,114.3493333,17,-3.0
4700,MM17,Mirs Bay,1989-08-17,0.5,6.5,8.8,31.7,1.6,28.8,1.0,0.23,Bottom Water,0.8,2.3,8.6,33.5,2.1,22.0,3.0,0.12,22.5032,114.3493333,17,-6.800000000000001
4701,MM17,Mirs Bay,1989-08-30,3.6,6.3,8.9,30.8,1.6,30.3,4.0,0.02,Bottom Water,2.1,0.1,8.3,33.8,2.1,24.9,5.5,0.17,22.5032,114.3493333,17,-5.400000000000002
4702,MM17,Mirs Bay,1989-09-12,1.1,5.6,8.7,30.9,1.5,29.6,0.5,0.03,Bottom Water,0.6,0.1,8.7,33.6,1.3,25.4,1.0,0.03,22.5032,114.3493333,17,-4.200000000000003
4703,MM17,Mirs Bay,1989-09-27,1.4,6.6,8.8,30.8,1.0,29.2,0.5,0.04,Bottom Water,0.5,6.6,8.7,33.1,1.1,27.9,0.5,0.02,22.5032,114.3493333,17,-1.3000000000000007
4721,MM17,Mirs Bay,1990-06-07,1.3,8.2,8.4,31.2,3.5,25.7,1.0,0.07,Bottom Water,0.3,3.4,8.2,32.7,3.7,23.4,0.5,0.04,22.5032,114.3493333,17,-2.3000000000000007
4722,MM17,Mirs Bay,1990-06-20,0.5,7.4,8.4,31.3,1.8,28.1,0.5,0.08,Bottom Water,0.2,6.4,8.4,31.5,2.6,27.4,1.5,0.1,22.5032,114.3493333,17,-0.7000000000000028
4723,MM17,Mirs Bay,1990-07-04,0.2,7.2,8.5,31.7,1.3,29.0,1.0,0.01,Bottom Water,0.8,4.5,8.6,34.6,6.9,22.6,6.0,0.11,22.5032,114.3493333,17,-6.399999999999999
4724,MM17,Mirs Bay,1990-07-18,1.9,9.5,9.0,32.1,1.9,29.6,4.5,0.05,Bottom Water,0.2,2.7,8.8,34.4,3.7,21.9,5.5,0.13,22.5032,114.3493333,17,-7.700000000000003
4725,MM17,Mirs Bay,1990-08-01,0.2,7.9,8.9,29.5,2.0,29.0,1.0,0.17,Bottom Water,0.2,1.7,8.7,34.5,4.5,22.8,5.5,0.1,22.5032,114.3493333,17,-6.199999999999999
4726,MM17,Mirs Bay,1990-08-15,1.2,8.5,8.6,32.5,1.0,30.0,1.0,0.02,Bottom Water,0.2,3.9,8.3,34.3,6.3,22.3,6.0,0.1,22.5032,114.3493333,17,-7.699999999999999
4727,MM17,Mirs Bay,1990-08-30,0.5,4.5,8.5,32.5,1.7,28.4,0.5,0.02,Bottom Water,1.1,4.0,8.5,34.1,1.8,24.9,1.5,0.01,22.5032,114.3493333,17,-3.5
4728,MM17,Mirs Bay,1990-09-12,2.4,6.3,8.5,30.1,1.3,27.9,1.0,0.11,Bottom Water,1.3,2.0,8.3,33.6,1.7,26.4,3.5,0.07,22.5032,114.3493333,17,-1.5
4729,MM17,Mirs Bay,1990-09-27,0.3,8.7,8.4,31.1,0.7,29.3,0.5,0.01,Bottom Water,1.1,4.4,8.4,32.4,0.7,28.1,0.5,0.04,22.5032,114.3493333,17,-1.1999999999999993
4744,MM17,Mirs Bay,1991-06-07,0.3,5.8,8.3,32.7,0.9,29.1,4.0,0.03,Bottom Water,0.5,3.8,8.1,34.0,0.8,22.3,24.0,0.06,22.5032,114.3493333,17,-6.800000000000001
4745,MM17,Mirs Bay,1991-07-03,0.8,7.5,8.3,31.9,1.0,26.1,2.0,0.07,Bottom Water,0.5,2.9,7.9,33.9,6.0,21.8,5.5,0.16,22.5032,114.3493333,17,-4.300000000000001
4746,MM17,Mirs Bay,1991-07-18,0.8,5.1,8.2,30.7,1.0,27.9,1.5,0.58,Bottom Water,0.3,2.9,7.9,33.9,5.7,19.9,8.0,0.75,22.5032,114.3493333,17,-8.0
4747,MM17,Mirs Bay,1991-08-01,0.3,6.5,8.3,30.6,0.8,26.1,0.5,0.11,Bottom Water,0.3,2.4,8.0,33.2,1.4,21.2,2.0,0.21,22.5032,114.3493333,17,-4.900000000000002
4748,MM17,Mirs Bay,1991-08-14,0.3,6.2,8.4,30.7,1.4,26.0,1.5,0.12,Bottom Water,0.2,2.9,8.0,34.1,3.9,18.6,4.0,0.2,22.5032,114.3493333,17,-7.399999999999999
4749,MM17,Mirs Bay,1991-09-11,4.8,8.0,8.3,31.5,1.3,26.5,10.0,0.01,Bottom Water,2.1,5.8,8.0,32.6,2.3,23.4,2.0,0.1,22.5032,114.3493333,17,-3.1000000000000014
4760,MM17,Mirs Bay,1992-06-18,0.5,7.8,8.3,26.0,1.1,27.4,0.5,0.05,Bottom Water,0.2,4.3,8.0,33.3,3.2,23.8,6.5,0.1,22.5032,114.3493333,17,-3.599999999999998
4761,MM17,Mirs Bay,1992-07-07,5.3,6.4,8.0,30.0,1.9,27.4,2.0,0.08,Bottom Water,0.2,3.1,7.9,33.9,3.9,22.4,4.5,0.18,22.5032,114.3493333,17,-5.0
4762,MM17,Mirs Bay,1992-08-19,0.5,7.1,8.3,30.6,1.0,29.3,2.0,0.03,Bottom Water,0.2,0.7,7.9,33.9,1.0,22.8,1.5,0.11,22.5032,114.3493333,17,-6.5
4763,MM17,Mirs Bay,1992-09-09,1.1,9.7,8.4,31.3,1.0,29.0,1.0,0.03,Bottom Water,0.5,2.5,8.1,33.1,1.3,26.0,1.0,0.26,22.5032,114.3493333,17,-3.0
4771,MM17,Mirs Bay,1993-06-10,0.4,6.5,8.3,29.3,1.4,27.2,1.0,0.1,Bottom Water,0.2,4.9,8.1,34.4,1.3,22.2,0.5,0.11,22.5032,114.3493333,17,-5.0
4772,MM17,Mirs Bay,1993-07-19,0.9,5.1,8.4,28.8,3.7,29.5,2.0,0.19,Bottom Water,1.0,2.6,8.0,34.5,11.1,21.8,2.0,0.19,22.5032,114.3493333,17,-7.699999999999999
4773,MM17,Mirs Bay,1993-08-23,0.8,7.2,8.4,30.6,2.2,28.2,1.5,0.07,Bottom Water,0.5,2.7,8.2,33.0,8.0,24.1,3.5,0.1,22.5032,114.3493333,17,-4.099999999999998
4774,MM17,Mirs Bay,1993-09-08,0.7,6.3,8.4,31.7,1.6,28.7,0.5,0.05,Bottom Water,0.8,1.4,8.1,32.6,2.0,25.4,0.5,0.1,22.5032,114.3493333,17,-3.3000000000000007
4781,MM17,Mirs Bay,1994-07-29,0.5,7.0,8.7,20.2,2.6,28.5,1.2,0.02,Bottom Water,0.2,2.8,7.9,34.2,3.7,23.3,1.0,0.15,22.5032,114.3493333,17,-5.199999999999999
4782,MM17,Mirs Bay,1994-09-26,5.3,7.2,8.5,28.4,1.9,28.3,7.9,0.01,Bottom Water,0.7,4.3,8.1,32.8,4.4,26.6,0.5,0.08,22.5032,114.3493333,17,-1.6999999999999993
4787,MM17,Mirs Bay,1995-07-27,7.8,7.3,8.4,29.7,0.7,27.9,3.2,0.06,Bottom Water,0.6,5.2,8.0,34.4,10.8,21.5,5.6,0.11,22.5032,114.3493333,17,-6.399999999999999
4788,MM17,Mirs Bay,1995-09-25,4.2,6.4,8.3,30.0,0.3,27.9,2.0,0.01,Bottom Water,2.6,5.5,8.1,32.8,21.5,27.4,2.7,0.03,22.5032,114.3493333,17,-0.5
4792,MM17,Mirs Bay,1996-07-08,1.7,8.1,8.3,29.1,1.2,31.2,1.4,0.01,Bottom Water,1.7,4.2,7.8,34.3,6.6,23.0,1.9,0.02,22.5032,114.3493333,17,-8.2
4793,MM17,Mirs Bay,1996-09-16,2.6,7.1,8.4,28.0,0.5,29.2,5.4,0.01,Bottom Water,0.4,5.3,8.0,31.4,2.6,27.2,5.2,0.2,22.5032,114.3493333,17,-2.0
4798,MM17,Mirs Bay,1997-07-04,6.4,7.5,8.2,23.2,2.0,26.7,3.0,0.35,Bottom Water,0.5,3.5,8.1,34.0,7.1,22.4,1.0,0.17,22.5032,114.3493333,17,-4.300000000000001
4799,MM17,Mirs Bay,1997-09-25,2.4,9.0,7.9,29.4,0.5,27.2,1.3,0.04,Bottom Water,1.4,7.8,8.0,31.1,6.1,26.6,3.6,0.07,22.5032,114.3493333,17,-0.5999999999999979
4804,MM17,Mirs Bay,1998-07-29,0.4,6.8,8.0,31.9,3.7,30.2,0.9,0.03,Bottom Water,6.4,5.8,8.1,34.6,5.2,21.9,2.5,0.09,22.5032,114.3493333,17,-8.3
4805,MM17,Mirs Bay,1998-09-23,1.9,5.3,8.1,30.9,1.9,28.7,1.3,0.02,Bottom Water,2.1,2.2,8.0,32.5,2.7,27.6,1.0,0.02,22.5032,114.3493333,17,-1.0999999999999979
