,station,site,date,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,depth_bott,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,latitude,longitude,depth_m,temp_delta
6175,MM4,Mirs Bay,2009-12-09,1.7,7.4,8.0,33.2,4.2,20.2,4.6,0.04,Bottom Water,1.4,7.5,8.0,33.2,6.2,20.2,7.7,0.04,22.56361667,114.35805,18,0.0
6176,MM4,Mirs Bay,2010-01-11,2.8,5.5,7.9,31.9,2.2,17.0,2.7,0.05,Bottom Water,2.5,7.7,7.9,32.3,2.3,17.3,3.2,0.05,22.56361667,114.35805,18,0.3000000000000007
6177,MM4,Mirs Bay,2010-02-01,2.4,8.4,8.0,32.3,1.7,18.2,2.5,0.02,Bottom Water,1.3,7.5,7.9,32.4,2.7,17.1,4.1,0.09,22.56361667,114.35805,18,-1.0999999999999979
6186,MM4,Mirs Bay,2010-11-22,2.4,7.2,8.1,32.3,1.6,22.9,1.5,0.05,Bottom Water,1.3,6.5,8.1,32.3,4.5,22.5,5.1,0.09,22.56361667,114.35805,18,-0.3999999999999986
6187,MM4,Mirs Bay,2010-12-09,2.2,6.9,8.2,32.4,1.2,21.2,2.9,0.04,Bottom Water,2.7,6.9,8.1,32.4,7.0,21.0,17.0,0.05,22.56361667,114.35805,18,-0.1999999999999993
6188,MM4,Mirs Bay,2011-01-20,1.0,7.8,7.9,33.1,2.3,15.3,2.5,0.11,Bottom Water,0.7,7.9,7.9,33.1,2.4,15.3,2.7,0.12,22.56361667,114.35805,18,0.0
6189,MM4,Mirs Bay,2011-02-21,0.9,7.7,7.9,31.9,1.6,14.8,2.0,0.22,Bottom Water,0.9,7.8,7.9,31.9,1.7,14.7,1.6,0.23,22.56361667,114.35805,18,-0.10000000000000142
6198,MM4,Mirs Bay,2011-11-24,0.9,6.4,8.0,32.7,3.2,23.9,3.6,0.07,Bottom Water,1.5,6.5,8.0,32.7,4.6,23.5,6.4,0.07,22.56361667,114.35805,18,-0.3999999999999986
6199,MM4,Mirs Bay,2011-12-14,2.4,7.5,7.8,31.9,2.3,19.2,3.2,0.18,Bottom Water,2.8,7.3,7.8,32.1,4.6,18.9,6.5,0.19,22.56361667,114.35805,18,-0.3000000000000007
6200,MM4,Mirs Bay,2012-01-13,8.0,8.6,8.0,31.1,2.9,16.5,4.6,0.17,Bottom Water,6.7,8.4,8.0,31.1,3.2,16.4,5.2,0.16,22.56361667,114.35805,18,-0.10000000000000142
6201,MM4,Mirs Bay,2012-02-06,0.6,8.5,8.1,31.3,0.3,16.1,0.6,0.14,Bottom Water,2.5,7.7,8.0,31.5,1.5,15.9,2.4,0.21,22.56361667,114.35805,18,-0.20000000000000107
6210,MM4,Mirs Bay,2012-11-19,3.7,6.8,8.0,32.7,2.9,23.8,4.2,0.03,Bottom Water,3.3,6.8,8.0,32.7,8.1,23.7,11.0,0.04,22.56361667,114.35805,18,-0.10000000000000142
6211,MM4,Mirs Bay,2012-12-12,2.6,7.2,7.8,32.9,1.7,20.5,1.8,0.1,Bottom Water,3.4,7.3,7.8,32.9,3.7,20.4,17.0,0.11,22.56361667,114.35805,18,-0.10000000000000142
6212,MM4,Mirs Bay,2013-01-23,0.6,8.0,8.0,32.2,5.5,17.5,0.5,0.18,Bottom Water,1.3,7.5,8.0,32.5,12.7,17.1,13.0,0.13,22.56361667,114.35805,18,-0.3999999999999986
6213,MM4,Mirs Bay,2013-02-20,2.1,8.1,7.9,32.0,2.1,18.4,2.2,0.1,Bottom Water,1.6,8.2,7.9,32.0,2.6,18.4,4.8,0.11,22.56361667,114.35805,18,0.0
6222,MM4,Mirs Bay,2013-11-15,1.7,4.3,8.1,31.9,4.1,23.9,3.6,0.08,Bottom Water,1.6,6.2,8.1,31.9,6.6,23.6,9.3,0.08,22.56361667,114.35805,18,-0.29999999999999716
6223,MM4,Mirs Bay,2013-12-09,2.1,6.3,8.3,32.7,0.9,20.4,1.3,0.01,Bottom Water,3.9,8.2,8.3,32.7,5.2,20.3,8.2,0.01,22.56361667,114.35805,18,-0.09999999999999787
6224,MM4,Mirs Bay,2014-01-13,3.3,5.7,8.1,32.6,3.1,16.1,3.3,0.1,Bottom Water,3.0,7.9,8.1,33.1,2.7,16.3,4.4,0.04,22.56361667,114.35805,18,0.1999999999999993
6225,MM4,Mirs Bay,2014-02-12,0.6,6.2,8.0,32.5,0.8,15.3,0.8,0.1,Bottom Water,0.7,8.2,8.0,32.8,0.9,15.6,1.3,0.1,22.56361667,114.35805,18,0.29999999999999893
6234,MM4,Mirs Bay,2014-11-20,1.0,7.2,8.2,33.0,0.3,23.8,0.9,0.04,Bottom Water,4.8,6.9,8.2,33.2,1.2,23.4,1.6,0.02,22.56361667,114.35805,18,-0.40000000000000213
6235,MM4,Mirs Bay,2014-12-12,14.0,7.7,8.1,32.7,1.4,20.3,5.3,0.01,Bottom Water,15.0,7.8,8.2,32.7,1.9,20.3,4.0,0.01,22.56361667,114.35805,18,0.0
6236,MM4,Mirs Bay,2015-01-14,0.6,4.4,8.1,31.7,3.3,16.6,4.3,0.13,Bottom Water,2.2,7.5,8.1,31.8,3.7,16.8,7.0,0.11,22.56361667,114.35805,18,0.1999999999999993
6237,MM4,Mirs Bay,2015-02-13,5.8,8.3,8.0,31.8,2.1,16.8,3.0,0.05,Bottom Water,7.3,8.4,7.9,31.8,2.2,16.6,4.3,0.05,22.56361667,114.35805,18,-0.1999999999999993
6246,MM4,Mirs Bay,2015-11-23,1.1,6.0,8.2,33.2,0.7,26.1,1.3,0.06,Bottom Water,1.6,5.4,8.1,33.2,6.9,25.9,6.7,0.09,22.56361667,114.35805,18,-0.20000000000000284
6247,MM4,Mirs Bay,2015-12-16,2.3,5.5,8.2,33.0,1.7,20.1,8.6,0.08,Bottom Water,2.2,7.0,8.2,33.2,2.1,20.7,3.4,0.08,22.56361667,114.35805,18,0.5999999999999979
6248,MM4,Mirs Bay,2016-01-15,3.4,7.8,7.9,31.8,0.4,18.8,14.0,0.1,Bottom Water,1.5,7.8,7.9,31.9,0.8,18.9,9.6,0.1,22.56361667,114.35805,18,0.09999999999999787
6249,MM4,Mirs Bay,2016-02-26,3.0,8.5,8.1,31.0,0.5,15.2,0.5,0.14,Bottom Water,1.1,7.9,8.1,31.9,2.4,15.8,0.9,0.15,22.56361667,114.35805,18,0.6000000000000014
6258,MM4,Mirs Bay,2016-11-09,0.9,5.5,7.7,31.3,13.6,25.8,11.0,0.04,Bottom Water,1.5,6.4,7.7,31.3,10.2,25.8,26.0,0.05,22.56361667,114.35805,18,0.0
6259,MM4,Mirs Bay,2016-12-08,1.8,6.9,8.2,31.1,8.3,22.0,3.0,0.12,Bottom Water,1.7,7.1,8.2,31.1,3.0,21.9,4.0,0.12,22.56361667,114.35805,18,-0.10000000000000142
6260,MM4,Mirs Bay,2017-01-19,0.4,6.5,8.2,30.8,3.7,19.8,3.6,0.07,Bottom Water,0.5,6.9,8.2,30.8,3.6,19.1,6.6,0.09,22.56361667,114.35805,18,-0.6999999999999993
6261,MM4,Mirs Bay,2017-02-08,2.5,7.3,8.1,31.0,8.9,18.9,9.2,0.09,Bottom Water,0.7,7.6,8.1,31.0,16.9,18.9,26.0,0.09,22.56361667,114.35805,18,0.0
6270,MM4,Mirs Bay,2017-11-13,2.2,6.3,7.8,32.7,3.0,24.7,6.2,0.02,Bottom Water,2.2,6.3,7.8,32.7,2.6,24.7,10.0,0.04,22.56361667,114.35805,18,0.0
6271,MM4,Mirs Bay,2017-12-13,1.0,6.4,7.9,33.2,3.6,20.5,14.0,0.08,Bottom Water,0.5,6.8,7.9,33.2,4.2,20.5,12.0,0.06,22.56361667,114.35805,18,0.0
6272,MM4,Mirs Bay,2018-01-22,5.0,9.5,8.1,32.4,0.3,17.6,2.1,0.04,Bottom Water,3.4,6.1,7.9,32.5,4.9,16.8,7.3,0.15,22.56361667,114.35805,18,-0.8000000000000007
6273,MM4,Mirs Bay,2018-02-08,1.7,7.9,7.7,32.7,4.3,14.5,7.3,0.09,Bottom Water,1.6,8.0,7.7,32.7,5.5,14.3,8.8,0.07,22.56361667,114.35805,18,-0.1999999999999993
6282,MM4,Mirs Bay,2018-11-16,0.6,5.3,7.9,32.8,1.9,24.6,7.9,0.02,Bottom Water,0.2,6.1,7.9,32.9,2.4,24.5,12.0,0.03,22.56361667,114.35805,18,-0.10000000000000142
6283,MM4,Mirs Bay,2018-12-13,1.9,6.3,7.9,33.2,2.8,20.3,14.0,0.02,Bottom Water,2.0,6.9,7.9,33.4,4.1,20.6,16.0,0.02,22.56361667,114.35805,18,0.3000000000000007
6284,MM4,Mirs Bay,2019-01-21,2.0,7.6,7.8,31.9,0.6,18.1,1.8,0.15,Bottom Water,1.7,7.9,7.8,31.9,0.8,18.1,2.7,0.15,22.56361667,114.35805,18,0.0
6285,MM4,Mirs Bay,2019-02-18,4.1,7.6,8.0,32.2,1.4,19.4,9.6,0.02,Bottom Water,5.6,7.7,8.0,32.2,1.1,19.4,7.8,0.02,22.56361667,114.35805,18,0.0
6294,MM4,Mirs Bay,2019-11-15,1.2,6.6,8.0,33.1,2.3,25.5,7.9,0.03,Bottom Water,0.7,6.5,8.0,33.1,2.6,25.1,6.4,0.03,22.56361667,114.35805,18,-0.3999999999999986
6295,MM4,Mirs Bay,2019-12-12,3.4,6.5,8.3,33.5,3.0,20.0,3.0,0.03,Bottom Water,2.9,7.2,8.2,33.6,2.5,20.0,4.1,0.03,22.56361667,114.35805,18,0.0
6296,MM4,Mirs Bay,2020-01-13,5.4,6.4,8.3,32.6,1.6,19.9,8.4,0.03,Bottom Water,2.3,8.0,8.3,32.7,0.9,19.8,10.0,0.03,22.56361667,114.35805,18,-0.09999999999999787
6303,MM4,Mirs Bay,2020-11-19,0.9,5.8,8.0,32.9,3.2,24.1,0.5,0.03,Bottom Water,1.6,6.4,7.9,33.0,4.6,23.8,0.7,0.06,22.56361667,114.35805,18,-0.3000000000000007
6304,MM4,Mirs Bay,2021-02-22,0.6,5.3,8.0,31.8,3.0,20.0,5.9,0.03,Bottom Water,2.6,6.2,7.8,32.2,4.4,18.5,9.5,0.04,22.56361667,114.35805,18,-1.5
6313,MM4,Mirs Bay,2021-11-18,3.4,5.8,7.7,33.4,7.2,23.9,1.5,0.05,Bottom Water,3.1,6.4,7.7,33.6,7.4,23.9,7.4,0.04,22.56361667,114.35805,18,0.0
6314,MM4,Mirs Bay,2021-12-06,1.0,6.2,7.7,33.8,82.6,21.0,5.6,0.08,Bottom Water,1.2,6.5,7.7,33.8,55.8,21.0,9.8,0.06,22.56361667,114.35805,18,0.0
6315,MM4,Mirs Bay,2022-01-17,4.2,6.9,7.5,33.6,10.1,18.7,3.6,0.02,Bottom Water,2.0,7.5,7.6,33.7,11.7,18.7,5.1,0.02,22.56361667,114.35805,18,0.0
6316,MM4,Mirs Bay,2022-02-14,7.7,6.7,7.5,33.3,6.6,17.6,2.1,0.03,Bottom Water,7.8,8.0,7.6,33.3,5.7,17.5,10.0,0.03,22.56361667,114.35805,18,-0.10000000000000142
6325,MM4,Mirs Bay,2022-11-14,1.4,5.8,7.4,33.0,4.4,24.4,1.6,0.02,Bottom Water,2.2,5.9,7.2,33.2,83.6,23.5,3.8,0.04,22.56361667,114.35805,18,-0.8999999999999986
6326,MM4,Mirs Bay,2022-12-15,0.3,5.7,7.4,32.6,4.1,19.7,5.2,0.14,Bottom Water,0.4,6.7,7.5,33.0,5.2,19.7,10.0,0.09,22.56361667,114.35805,18,0.0
6327,MM5,Mirs Bay,1991-01-29,0.8,8.0,8.2,32.6,8.7,16.8,2.5,0.1,Bottom Water,0.5,14.3,8.2,32.6,6.5,15.9,2.5,0.1,22.52055,114.3938833,20,-0.9000000000000004
6328,MM5,Mirs Bay,1991-02-28,1.1,9.1,8.1,32.3,3.4,17.4,1.0,0.05,Bottom Water,1.3,8.0,8.2,32.2,3.9,17.2,2.0,0.02,22.52055,114.3938833,20,-0.1999999999999993
6333,MM5,Mirs Bay,1991-11-07,0.5,7.2,7.3,33.0,1.4,24.0,2.0,0.03,Bottom Water,0.2,6.9,8.2,33.0,1.2,23.3,2.0,0.05,22.52055,114.3938833,20,-0.6999999999999993
6334,MM5,Mirs Bay,1992-01-15,0.3,7.9,8.1,31.9,1.3,11.7,0.5,0.11,Bottom Water,0.2,7.9,8.1,31.9,3.2,11.6,0.5,0.06,22.52055,114.3938833,20,-0.09999999999999964
6339,MM5,Mirs Bay,1993-01-14,0.3,9.3,8.2,32.9,2.2,19.3,1.0,0.09,Bottom Water,0.2,9.3,8.2,32.8,2.0,19.1,1.0,0.12,22.52055,114.3938833,20,-0.1999999999999993
6344,MM5,Mirs Bay,1993-11-30,2.7,9.4,8.3,32.8,1.6,21.2,0.9,0.01,Bottom Water,1.1,7.8,8.3,32.9,4.8,21.0,1.2,0.01,22.52055,114.3938833,20,-0.1999999999999993
6345,MM5,Mirs Bay,1994-01-27,1.2,8.3,8.4,31.3,1.7,16.4,0.5,0.06,Bottom Water,1.2,6.7,8.3,31.9,3.8,16.8,0.6,0.08,22.52055,114.3938833,20,0.40000000000000213
6350,MM5,Mirs Bay,1994-11-18,0.2,6.5,8.4,32.7,0.1,24.1,1.2,0.1,Bottom Water,0.2,6.6,8.4,32.8,2.5,23.7,0.7,0.1,22.52055,114.3938833,20,-0.40000000000000213
6351,MM5,Mirs Bay,1995-01-12,1.5,6.7,8.1,33.1,0.5,18.2,8.6,0.04,Bottom Water,2.5,6.6,8.1,33.2,2.2,18.2,10.0,0.2,22.52055,114.3938833,20,0.0
6356,MM5,Mirs Bay,1995-11-15,2.2,7.3,8.4,33.2,3.2,22.7,1.3,0.05,Bottom Water,1.6,7.4,8.4,33.2,3.3,22.7,2.2,0.06,22.52055,114.3938833,20,0.0
6357,MM5,Mirs Bay,1996-01-26,0.6,5.7,8.3,34.2,3.3,18.0,1.3,0.03,Bottom Water,0.3,5.8,8.3,34.2,4.2,17.9,1.4,0.02,22.52055,114.3938833,20,-0.10000000000000142
6362,MM5,Mirs Bay,1996-11-18,1.6,7.5,8.0,31.4,1.8,23.4,2.7,0.05,Bottom Water,2.0,7.0,8.0,33.2,1.5,23.4,3.0,0.05,22.52055,114.3938833,20,0.0
6363,MM5,Mirs Bay,1997-01-17,1.6,7.2,8.3,32.1,0.4,18.0,1.2,0.08,Bottom Water,1.5,7.9,8.2,32.0,2.2,17.4,1.8,0.05,22.52055,114.3938833,20,-0.6000000000000014
6368,MM5,Mirs Bay,1997-11-24,1.2,6.9,8.2,32.2,2.3,23.2,0.6,0.03,Bottom Water,1.8,6.5,8.2,33.0,4.0,24.1,0.5,0.03,22.52055,114.3938833,20,0.9000000000000021
6369,MM5,Mirs Bay,1998-01-16,2.3,7.4,8.2,33.2,11.8,19.2,1.4,0.08,Bottom Water,2.9,7.1,8.3,33.3,10.7,19.2,1.9,0.08,22.52055,114.3938833,20,0.0
6374,MM5,Mirs Bay,1998-11-02,2.7,5.4,8.2,31.1,2.9,24.7,0.5,0.08,Bottom Water,1.6,4.0,8.1,32.8,4.3,25.1,0.5,0.06,22.52055,114.3938833,20,0.40000000000000213
6375,MM5,Mirs Bay,1999-01-08,2.0,7.2,8.3,31.3,2.7,17.7,1.7,0.09,Bottom Water,1.7,7.2,8.3,31.8,7.6,17.9,1.6,0.1,22.52055,114.3938833,20,0.1999999999999993
6383,MM5,Mirs Bay,1999-11-19,2.8,6.4,8.1,31.7,5.3,23.6,1.6,0.06,Bottom Water,1.5,6.9,8.1,31.9,6.9,23.3,4.5,0.05,22.52055,114.3938833,20,-0.3000000000000007
6384,MM5,Mirs Bay,1999-12-10,1.0,6.8,7.9,31.2,6.5,19.7,2.7,0.12,Bottom Water,0.2,7.2,7.9,31.4,8.6,19.6,20.0,0.11,22.52055,114.3938833,20,-0.09999999999999787
6385,MM5,Mirs Bay,2000-01-05,1.0,6.9,8.0,30.7,5.0,17.3,1.5,0.11,Bottom Water,0.2,7.6,7.9,30.9,13.3,16.4,10.0,0.13,22.52055,114.3938833,20,-0.9000000000000021
6386,MM5,Mirs Bay,2000-02-25,3.6,7.1,8.1,31.2,5.0,15.8,1.5,0.05,Bottom Water,4.0,8.0,8.1,31.3,5.3,15.8,1.9,0.04,22.52055,114.3938833,20,0.0
6395,MM5,Mirs Bay,2000-11-10,2.1,6.4,8.0,32.5,5.1,23.9,0.8,0.05,Bottom Water,1.0,6.3,8.0,32.9,7.8,23.7,4.6,0.08,22.52055,114.3938833,20,-0.1999999999999993
6396,MM5,Mirs Bay,2000-12-07,4.2,7.3,8.1,32.3,5.0,21.3,0.8,0.07,Bottom Water,4.8,7.3,8.1,32.7,6.1,21.1,3.9,0.05,22.52055,114.3938833,20,-0.1999999999999993
6397,MM5,Mirs Bay,2001-01-09,2.8,9.0,8.3,31.4,4.7,19.4,0.6,0.07,Bottom Water,4.6,9.2,8.3,31.6,5.2,19.2,0.8,0.05,22.52055,114.3938833,20,-0.1999999999999993
6398,MM5,Mirs Bay,2001-02-07,1.2,5.9,8.4,32.0,5.3,16.8,2.6,0.18,Bottom Water,1.2,6.9,8.4,32.0,9.5,16.1,0.6,0.14,22.52055,114.3938833,20,-0.6999999999999993
6407,MM5,Mirs Bay,2001-11-12,1.4,5.2,8.2,31.9,8.1,24.5,4.2,0.03,Bottom Water,0.7,5.3,8.2,31.9,9.7,24.3,7.2,0.03,22.52055,114.3938833,20,-0.1999999999999993
6408,MM5,Mirs Bay,2001-12-06,1.3,5.5,8.3,32.1,5.5,21.7,2.1,0.04,Bottom Water,1.8,5.8,8.3,32.1,7.7,21.7,2.1,0.01,22.52055,114.3938833,20,0.0
6409,MM5,Mirs Bay,2002-01-30,2.4,6.7,8.0,33.2,7.9,16.2,1.1,0.03,Bottom Water,2.6,7.7,8.0,33.2,7.0,15.8,0.8,0.03,22.52055,114.3938833,20,-0.3999999999999986
6410,MM5,Mirs Bay,2002-02-27,0.7,8.1,8.3,32.6,4.9,19.0,0.5,0.02,Bottom Water,1.2,8.0,8.2,33.2,6.4,18.3,1.7,0.03,22.52055,114.3938833,20,-0.6999999999999993
6419,MM5,Mirs Bay,2002-11-14,0.4,6.2,8.2,32.6,12.0,23.7,0.5,0.01,Bottom Water,0.2,7.0,8.1,33.4,14.1,23.2,0.5,0.02,22.52055,114.3938833,20,-0.5
6420,MM5,Mirs Bay,2002-12-05,1.3,7.8,8.2,33.4,10.7,21.5,0.8,0.03,Bottom Water,1.9,7.9,8.2,33.7,12.9,21.0,1.2,0.03,22.52055,114.3938833,20,-0.5
6421,MM5,Mirs Bay,2003-01-09,1.3,7.1,8.0,33.0,8.0,16.7,2.8,0.04,Bottom Water,3.6,6.7,8.0,33.2,7.0,16.5,2.2,0.02,22.52055,114.3938833,20,-0.1999999999999993
6422,MM5,Mirs Bay,2003-02-24,0.7,6.7,8.3,32.6,5.4,18.6,0.5,0.01,Bottom Water,2.8,7.2,8.3,32.7,6.1,17.4,1.4,0.02,22.52055,114.3938833,20,-1.2000000000000028
6431,MM5,Mirs Bay,2003-11-05,1.0,5.4,8.2,33.0,6.7,25.8,0.6,0.02,Bottom Water,1.9,6.2,8.1,33.2,8.2,25.7,10.0,0.05,22.52055,114.3938833,20,-0.10000000000000142
6432,MM5,Mirs Bay,2003-12-11,2.8,5.7,8.3,33.5,8.6,20.7,3.4,0.02,Bottom Water,2.8,6.8,8.3,33.6,8.9,20.7,4.1,0.02,22.52055,114.3938833,20,0.0
6433,MM5,Mirs Bay,2004-01-05,0.9,7.9,8.3,33.6,6.8,18.5,0.8,0.02,Bottom Water,2.4,7.9,8.2,33.6,8.5,18.0,3.2,0.02,22.52055,114.3938833,20,-0.5
6434,MM5,Mirs Bay,2004-02-02,2.8,8.6,8.1,33.6,6.4,15.8,1.2,0.01,Bottom Water,6.2,7.7,8.0,33.5,8.0,15.1,2.6,0.02,22.52055,114.3938833,20,-0.7000000000000011
6443,MM5,Mirs Bay,2004-11-24,1.4,6.8,8.2,33.2,6.6,23.1,0.6,0.02,Bottom Water,1.4,6.7,8.2,33.2,8.3,23.1,1.3,0.03,22.52055,114.3938833,20,0.0
6444,MM5,Mirs Bay,2004-12-06,1.3,7.1,8.2,33.2,8.0,21.9,0.5,0.04,Bottom Water,1.2,7.0,8.1,33.3,18.1,21.5,19.0,0.04,22.52055,114.3938833,20,-0.3999999999999986
6445,MM5,Mirs Bay,2005-01-13,2.0,7.1,8.3,33.1,8.2,16.8,1.8,0.03,Bottom Water,1.8,7.6,8.3,33.2,7.9,16.8,79.0,0.03,22.52055,114.3938833,20,0.0
6446,MM5,Mirs Bay,2005-02-24,0.8,7.4,8.2,32.6,6.9,15.8,1.4,0.15,Bottom Water,0.9,7.3,8.2,32.7,8.6,15.9,2.8,0.11,22.52055,114.3938833,20,0.09999999999999964
6455,MM5,Mirs Bay,2005-11-04,1.4,5.3,8.1,32.8,9.7,25.5,1.5,0.03,Bottom Water,1.0,4.4,8.1,32.9,14.9,25.3,8.4,0.06,22.52055,114.3938833,20,-0.1999999999999993
6456,MM5,Mirs Bay,2005-12-05,1.4,6.2,8.1,33.0,9.4,22.1,3.2,0.03,Bottom Water,1.6,7.0,8.1,33.2,9.9,22.1,2.7,0.03,22.52055,114.3938833,20,0.0
6457,MM5,Mirs Bay,2006-01-12,2.0,8.0,8.3,32.7,10.0,16.8,1.9,0.04,Bottom Water,6.9,8.4,8.3,33.0,11.5,16.2,2.2,0.03,22.52055,114.3938833,20,-0.6000000000000014
6458,MM5,Mirs Bay,2006-02-09,1.2,8.0,7.9,32.6,7.9,17.1,4.0,0.09,Bottom Water,0.9,8.7,7.9,32.7,8.0,17.2,4.0,0.09,22.52055,114.3938833,20,0.09999999999999787
6467,MM5,Mirs Bay,2006-11-22,1.6,7.6,8.1,32.8,10.6,24.2,1.3,0.05,Bottom Water,1.0,7.6,8.2,33.1,13.3,24.5,3.3,0.04,22.52055,114.3938833,20,0.3000000000000007
6468,MM5,Mirs Bay,2006-12-14,2.5,7.0,7.9,33.1,18.5,21.5,8.5,0.03,Bottom Water,2.0,7.1,7.9,33.1,22.8,21.5,12.0,0.04,22.52055,114.3938833,20,0.0
6469,MM5,Mirs Bay,2007-01-08,3.3,7.3,7.4,33.4,9.8,17.9,1.0,0.03,Bottom Water,3.9,7.4,7.5,33.4,9.5,17.8,1.3,0.03,22.52055,114.3938833,20,-0.09999999999999787
6470,MM5,Mirs Bay,2007-02-08,1.0,8.6,8.3,33.2,7.2,17.5,0.5,0.01,Bottom Water,2.6,8.2,8.3,33.2,13.5,16.7,8.0,0.01,22.52055,114.3938833,20,-0.8000000000000007
6479,MM5,Mirs Bay,2007-11-14,1.0,6.1,8.2,33.0,4.4,23.5,4.0,0.1,Bottom Water,1.2,6.3,8.2,33.0,4.3,23.0,4.1,0.12,22.52055,114.3938833,20,-0.5
6480,MM5,Mirs Bay,2007-12-13,5.8,9.1,8.4,31.8,6.5,20.4,2.2,0.02,Bottom Water,8.5,7.7,8.3,31.9,8.0,19.9,2.7,0.1,22.52055,114.3938833,20,-0.5
6481,MM5,Mirs Bay,2008-01-14,2.2,7.4,8.3,31.8,7.9,18.3,4.1,0.05,Bottom Water,1.4,7.8,8.3,31.8,9.7,18.3,7.9,0.05,22.52055,114.3938833,20,0.0
6482,MM5,Mirs Bay,2008-02-20,2.6,9.6,7.8,32.0,7.4,14.4,1.0,0.17,Bottom Water,2.3,9.3,7.8,32.0,10.3,13.8,4.0,0.18,22.52055,114.3938833,20,-0.5999999999999996
6491,MM5,Mirs Bay,2008-11-19,2.5,6.7,8.3,32.5,2.0,24.0,3.0,0.03,Bottom Water,2.0,6.7,8.3,32.5,2.6,24.1,4.2,0.02,22.52055,114.3938833,20,0.10000000000000142
6492,MM5,Mirs Bay,2008-12-09,1.3,7.1,8.2,33.0,5.0,20.2,4.8,0.03,Bottom Water,1.7,7.0,8.2,33.0,5.7,20.0,7.0,0.03,22.52055,114.3938833,20,-0.1999999999999993
6493,MM5,Mirs Bay,2009-01-16,2.4,8.0,8.0,33.3,7.8,16.1,1.8,0.06,Bottom Water,2.6,7.8,8.0,33.3,9.7,15.7,6.0,0.07,22.52055,114.3938833,20,-0.40000000000000213
6494,MM5,Mirs Bay,2009-02-09,0.7,6.7,8.1,33.4,0.3,18.5,1.2,0.02,Bottom Water,0.5,6.6,8.1,33.4,0.3,17.6,0.8,0.01,22.52055,114.3938833,20,-0.8999999999999986
6503,MM5,Mirs Bay,2009-11-23,1.2,7.3,8.2,33.3,3.4,20.5,4.0,0.06,Bottom Water,1.2,7.2,8.2,33.3,4.0,20.4,5.0,0.06,22.52055,114.3938833,20,-0.10000000000000142
6504,MM5,Mirs Bay,2009-12-09,2.8,7.7,8.0,33.2,8.1,20.2,1.7,0.03,Bottom Water,1.5,7.3,8.0,33.2,4.3,20.2,4.1,0.05,22.52055,114.3938833,20,0.0
6505,MM5,Mirs Bay,2010-01-11,2.2,7.8,7.9,32.3,4.4,17.3,1.5,0.06,Bottom Water,2.4,7.8,7.9,32.4,1.3,17.3,1.8,0.06,22.52055,114.3938833,20,0.0
6506,MM5,Mirs Bay,2010-02-01,2.2,8.6,8.0,32.3,1.0,18.2,0.5,0.04,Bottom Water,1.3,7.8,7.9,32.5,1.9,17.3,2.2,0.09,22.52055,114.3938833,20,-0.8999999999999986
6515,MM5,Mirs Bay,2010-11-22,1.9,7.3,8.1,32.1,0.9,23.0,1.6,0.03,Bottom Water,0.8,6.6,8.1,32.3,2.8,22.6,1.6,0.08,22.52055,114.3938833,20,-0.3999999999999986
6516,MM5,Mirs Bay,2010-12-09,2.5,6.9,8.1,32.4,0.9,21.2,1.5,0.04,Bottom Water,1.5,6.8,8.1,32.4,1.2,21.1,2.2,0.05,22.52055,114.3938833,20,-0.09999999999999787
6517,MM5,Mirs Bay,2011-01-20,1.0,7.6,7.9,33.1,3.2,15.4,4.2,0.13,Bottom Water,0.5,7.6,7.9,33.1,4.3,15.4,6.1,0.14,22.52055,114.3938833,20,0.0
6518,MM5,Mirs Bay,2011-02-21,0.5,7.8,7.9,31.9,0.9,14.6,1.3,0.21,Bottom Water,1.7,7.9,7.9,31.9,1.3,14.6,2.1,0.22,22.52055,114.3938833,20,0.0
6527,MM5,Mirs Bay,2011-11-24,1.1,6.5,8.0,32.7,4.6,23.8,4.1,0.08,Bottom Water,0.6,6.4,8.0,32.7,6.7,23.7,7.8,0.08,22.52055,114.3938833,20,-0.10000000000000142
6528,MM5,Mirs Bay,2011-12-14,0.7,7.6,7.8,32.0,1.9,19.3,2.3,0.19,Bottom Water,2.8,7.4,7.8,32.2,2.9,18.9,4.0,0.16,22.52055,114.3938833,20,-0.40000000000000213
6529,MM5,Mirs Bay,2012-01-13,6.7,8.8,8.0,31.1,1.8,16.4,2.6,0.15,Bottom Water,5.7,8.6,8.0,31.2,3.9,16.4,5.8,0.15,22.52055,114.3938833,20,0.0
6530,MM5,Mirs Bay,2012-02-06,0.5,8.3,8.1,31.3,0.3,16.0,0.5,0.15,Bottom Water,0.8,6.7,7.9,32.0,3.3,16.1,0.8,0.24,22.52055,114.3938833,20,0.10000000000000142
6539,MM5,Mirs Bay,2012-11-19,3.2,6.6,7.9,32.8,3.2,23.9,2.9,0.04,Bottom Water,2.5,6.7,7.9,32.7,2.6,23.7,4.0,0.04,22.52055,114.3938833,20,-0.1999999999999993
6540,MM5,Mirs Bay,2012-12-12,3.6,7.5,7.8,32.8,2.7,20.4,3.2,0.09,Bottom Water,4.2,7.4,7.8,32.8,48.1,20.3,3.6,0.1,22.52055,114.3938833,20,-0.09999999999999787
